XDIP YDIP ZDIP RDIP
-1.784455142E-02 -1.78087745 7.37780507 7.58972005
-7.05617408 1.78055335 0.357556729 7.28613819
5.96914084 -2.7888636 -2.30463373 6.97995266
-4.38628535 0.51289508 -5.15635109 6.78899971
0.806925946 -6.51397527 -3.80840335 7.58860589
-0.337633546 -5.59950917 3.13030021 6.4239613
0.464426773 -0.908899427 -7.11815017 7.19095629
0.126354525 -6.01624317 2.75494185 6.6182212
-6.88802624 0.953982129 -1.18249381 7.05360043
5.01011366 -2.54211318 -4.3066065 7.07887265
3.297526712E-02 2.19634432 -7.20358139 7.53104246
-5.88610019 4.83352826 -0.628982597 7.64230267
-3.17237467 -0.661360574 -6.11674787 6.92213575
0.145795962 4.8782068 -5.97946217 7.71829812
6.77695413 3.72761798 -1.368269 7.85457848
-4.71426846 3.90363874 0.149807405 6.12251294
-3.09087028 4.94178 4.89626626 7.61236442
-0.367206842 -1.13956904 -5.61640707 5.74260279
-0.406977498 -3.42252189 6.99150544 7.79489801
4.03328661 -4.94268355 2.27447635 6.7727959
2.40481277 -7.59222578 0.262356881 7.9683027
3.71685215 4.86017491 -1.10032708 6.21667192
5.46101944 -5.20122463 -2.27509547 7.87727938
-3.61459569 5.98757355 1.60734869 7.17634369
3.17102636 7.30984536 1.37314442 8.08546677
-5.0286838 -4.28222187 -3.11022936 7.30058981
4.44147001 3.58161549 2.28756616 6.14716067
-1.81711696 5.22405519 1.46854159 5.72269876
-1.64763207 -7.20473723 -2.65569614 7.85338475
7.625870366E-02 -0.244670965 6.44542968 6.4505227
-0.142928647 -0.53063481 -7.95412622 7.97308759
4.95027066 6.00426488 -3.144831631E-02 7.7818613
0.117185656 -4.79204906 -4.43882738 6.53304333
5.08542484 -2.95773778 -2.08559245 6.24175091
-5.70982686 0.211502267 -1.02922196 5.80570012
4.77938104 0.664189749 -6.62126388 8.19297055
-5.90625255 -3.85084477 2.53319425 7.4919889
0.656849748 8.46136895 4.110387493E-02 8.48692557
-5.56368659 1.92412213 0.181119384 5.88979275
1.19675494 5.96916967 -2.02525814 6.41598624
4.49031078 1.67953389 5.57810544 7.35520124
-4.73807084 -2.63284716 2.02443073 5.78614891
-6.28778776 3.66517565 -0.197906938 7.28072487
-0.358153048 -4.93861999 -0.262837722 4.95856075
2.76181936 -4.13434671 -5.12459937 7.14016719
1.30779835 7.831220364E-02 8.8822165 8.97832051
-0.93097704 -6.6278129 3.46287285 7.53565594
4.68806363 -5.96652668 -0.905473559 7.64181023
3.81676764 2.65640998 4.63159742 6.56322511
5.40932047 -4.25484065 -0.999157626 6.95433195
2.69814278 6.1971779 -3.44613219 7.58688443
1.67329429 6.55810003 1.82083033 7.00885247
-0.304203581 7.17226173 -2.19735391 7.50747909
2.66126883 -3.39626218 -6.11681406 7.4854768
0.775150714 4.82474624 -0.435029128 4.90594387
-1.2315589 0.203547851 7.21450311 7.32169544
-7.92608723 3.56336209 2.07047678 8.93349217
5.01223102 4.4326102 4.34265866 7.97678991
-4.89052535 4.89182171 -3.33877076 7.68079085
4.34863723 -5.40465993 -0.632071144 6.96566641
-1.07007308 -2.3528783 5.11380361 5.72992845
-5.91171879 4.16823758 1.43640352 7.37467821
-4.65030784 -4.84262855 -3.96291013 7.79622158
4.51478927 6.70349623 -3.26591698 8.7170177
7.08790524 1.47346741 -3.28134033 7.94837727
6.7371819 1.69375259 -3.03904676 7.58249451
-1.7169201 1.88830903 6.24484177 6.74622668
-1.96020835 3.78203371 5.89055563 7.26944574
-6.35549185 3.23164343 5.19010598 8.81889993
-4.60149959 1.07260005 -4.10854427 6.26134214
-4.45000691 -1.41576622 -3.06074635 5.58346879
-3.95447834 6.53328007 -1.4841445 7.77973858
2.21179768 -1.36011732 7.3898777 7.83276838
-5.38863641 3.3832786 -3.18270897 7.11432448
0.5471748 -5.98481972 5.43894027 8.10552519
-3.50814364 -1.12730809 6.32337723 7.3186744
5.25877705 4.75820287 0.392038279 7.10274065
-0.458146969 -2.81113007 5.62907011 6.30862752
-6.96385354 1.16866217 1.88119726 7.30752561
6.03809133 -3.25258582 -2.593833 7.33251874
-4.93004618 1.44176221 -4.26120644 6.67397287
-0.957056442 -7.93231445 -1.16694292 8.07460992
-1.40772531 -5.80041007 3.62785451 6.98482468
-1.72024763 -0.866913142 -6.93960453 7.20200676
0.240950491 -5.38745029 3.82890883 6.61386578
-7.94052941 -0.226641719 -0.633365042 7.96897264
7.6317924 -2.35137484 -1.75652357 8.17671046
2.19536406 1.84306703 -7.58677662 8.11022188
-6.32989564 4.93783153 -1.11147504 8.10463669
-1.96749744 1.16237355 -6.3779634 6.77499635
4.08744575 4.68147875 -2.49709416 6.69768134
8.1440029 3.21004649 -0.48278537 8.76711261
-5.73976497 3.64877834 1.62317319 6.99236559
-2.48353149 4.6141908 5.21541101 7.39318588
0.528349327 -3.19043972 -5.26156541 6.17593145
2.58307809 -5.54909552 1.69434245 6.35102746
5.45166253 -4.94539235 1.53692358 7.51928613
1.57833464 -7.26312054 0.577443776 7.45503196
7.44887878 4.78002142 -1.10218448 8.91903641
5.66836817 -4.72639391 -2.79278024 7.89105941
-2.44704427 6.23512191 0.398978594 6.70998918
4.70732078 5.7460021 0.554348285 7.44867177
-5.96709682 -5.03847429 -3.49114035 8.55456186
4.50036763 1.45972581 4.9921363 6.87790179
-1.51695597 5.32577932 3.03948659 6.31692643
-0.401211307 -7.37682467 -2.18989759 7.70546327
-6.62159587 0.572081661 -1.00565751 6.72191612
-0.557360271 -0.583735736 -8.20705572 8.24664547
4.46468577 5.31781916 2.169707178E-02 6.94356468
-2.14284373 -5.04085719 -4.65160734 7.18606091
4.21805097 -4.16066358 -1.50275355 6.11239262
-5.82186971 -0.907947148 -0.113333554 5.89333348
5.90488196 4.03701717 -4.48164547 8.44098837
-7.01611089 -2.92535916 1.7116941 7.79188263
-0.152615596 7.31694641 0.198486946 7.32122895
-6.05456544 3.89350794 -1.60021839 7.37413491
2.528494701E-02 6.88767112 0.176322878 6.88997406
3.94459975 1.40766545 5.84063048 7.18709632
-4.33879279 -0.69296064 5.83983623 7.30814645
-4.56646506 5.25630649 -2.53710471 7.41068562
1.30638971 -6.94884412 3.026635661E-02 7.07064387
2.87492724 -2.14857874 -6.30873352 7.25821713
1.18782332 1.08340544 7.77364558 7.938152
-1.03105858 -7.10753152 1.56486394 7.35043436
5.85260558 -5.70702037 -1.9328234 8.39993333
3.92232107 2.65872867 4.86733945 6.79296946
5.09799624 -4.16904889 -1.92273968 6.86057303
3.95318589 5.39549214 -4.14186343 7.86727696
-0.692287468 3.07388341 -6.61906155 7.33075692
-0.167906346 6.19452561 -2.59268171 6.71731632
3.20657433 -2.39149857 -5.62086205 6.89894735
1.08209955 5.41442276 -1.94340234 5.85352252
-1.88857551 -2.35192199 5.96436241 6.68370207
-7.6303433 2.21121899 2.84460988 8.4382127
4.30999501 3.83283683 4.66582345 7.41866589
-6.50398049 3.42531756 -1.41879354 7.48649034
3.90784304 -5.35303981 -1.68958151 6.83966067
-1.26381745 -1.40278789 6.19957012 6.48071894
-5.17844749 4.75094519 1.34646886 7.15547182
-4.56093978 -4.84276652 -2.80137202 7.21818844
2.3150987 6.48035219 -1.67449733 7.08227278
6.89680036 2.18977028 -3.18313812 7.90527149
6.56369078 2.40809473 -3.16118089 7.67294086
-0.828969112 1.87446642 5.85388222 6.20231821
-2.31940788 4.24979455 4.50028818 6.6100681
-5.51361333 3.23198527 3.46788413 7.27130533
-2.27547396 4.15467102 -6.95612843 8.41586571
-4.44003146 -1.10070057 -3.97061646 6.05732748
-4.1361107 7.14965993 -1.98070047 8.49401102
3.15445429 -1.06883959 7.87056251 8.54627136
-5.87025257 3.64256662 -3.35253346 7.67903883
0.249222208 -5.69668944 5.43680568 7.87865714
-2.94494647 -0.213884832 5.31085268 6.07648028
6.51649462 2.57541909 1.31598304 7.12946681
0.311678739 -3.54360868 5.2664738 6.35531687
-6.48242071 1.40089359 1.42762003 6.78397967
6.7275633 -2.26395573 -1.87274554 7.34117017
-4.24902462 -1.13754487 -5.5290894 7.06534134
-0.197668484 -8.20914746 -2.32909675 8.53544765
-0.756117275 -3.70574785 5.03335325 6.29594516
0.375904574 -2.44109436 -4.772221 5.37348482
0.415337319 -6.21152781 4.12736017 7.46931622
-7.72356263 1.36530534 -0.177731412 7.84532134
7.61205156 -0.558829516 -3.02294617 8.20937409
1.11959537 3.27651465 -7.00686691 7.8157038
-6.14481645 5.26331216 -0.474517889 8.10471414
-1.78908665 0.745743935 -6.35432584 6.64337429
1.08872362 5.02792239 -5.67830163 7.66214279
6.74322769 3.96272863 -1.00760451 7.8860386
-4.11897322 5.02424251 2.96300347 7.14061221
-4.00579667 5.57249276 3.24669175 7.59210707
1.13214746 -5.18358732 -5.42373484 7.58737339
0.944571973 -6.70209219 4.18748315 7.95897425
5.71813838 -3.79498765 2.38053494 7.26401985
2.72302557 -6.7218253 -0.258585967 7.25704281
7.09304374 5.75681164 -2.57932903 9.49236999
4.04454864 -4.27123708 -2.2185625 6.28680042
-3.69215401 6.87681599 0.19259668 7.80766886
7.75557378 2.06943127 -2.87959654 8.52781019
-4.7966843 -5.05220418 -0.754063871 7.00725051
1.86365636 0.843625741 6.04730161 6.38394675
-2.45161643 6.03604076 1.40215901 6.66410242
-1.19579653 -6.592245 -2.3127468 7.0877656
-2.58589955 -6.14762497 0.538551931 6.69105428
-0.534433362 -0.659662326 -8.77647139 8.8174386
4.76884435 6.31963238 -1.51208847 8.06015145
-1.340274 -5.45836908 -3.81142317 6.79095531
4.43483234 -4.18197395 -2.77941564 6.69938768
-6.35473979 -2.13169156 0.14823483 6.70438665
1.46904558 2.54792098 -6.20524159 6.86695125
-6.2078328 -1.79618836 2.33178476 6.87027662
-0.588002244 6.31234385 0.515013253 6.36055581
-5.41665969 4.32495491 -1.91597834 7.19141226
-0.114793853 7.30228237 1.62961588 7.48279048
3.47994533 1.17543214 5.20749865 6.37257423
0.955085276 -2.59298895 6.49875831 7.06184389
-1.28586059 1.41270038 -4.45161237 4.84417304
3.09844615 -6.60133549 0.815202654 7.33774857
4.38017273 -1.54235229 -6.30011459 7.8266345
3.28160031 0.269257769 8.48916056 9.10534169
-0.736854552 -7.09023406 -0.191393282 7.13098907
0.397739262 -5.86294664 -2.43515181 6.36099868
4.06610865 1.46750309 1.62157889 4.61696036
5.11810939 -5.05244653 -1.21387604 7.29354198
3.9652091 6.15169493 -4.75279037 8.72669754
-3.37696168 -0.580877552 -5.59686441 6.56248277
-0.876550823 6.86406021 -3.07318443 7.57153395
4.31960979 -3.91967233 -5.18952249 7.8073045
-0.10592429 4.98518791 -1.72287477 5.27556783
-3.19450506 -3.613827801E-04 5.56426142 6.41606327
-8.20151199 0.717290301 -0.209143434 8.23547481
5.49742261 4.61868722 3.10590551 7.8230797
-6.2422401 3.26929196 -1.13708913 7.13770293
4.36344342 -6.16526418 -0.801174868 7.59552513
-0.877935707 -2.91157277 5.47336589 6.26145041
-5.98652042 5.01867172 1.51266622 7.9569876
-4.95746743 -5.14109832 -2.84946928 7.68939858
3.81315197 5.18486743 -3.70702258 7.42731409
6.62538372 2.91386415 -2.53006689 7.6673041
6.05012081 2.49443765 -3.06009742 7.22429078
-0.709218483 0.793719272 6.73850269 6.82205245
-1.68295436 5.00482201 5.63839121 7.72476758
-5.71461071 3.82742326 3.25089985 7.60751564
-1.10931716 5.24697265 -4.37799403 6.92301511
-4.52408861 -0.228560135 -3.28519463 5.59572348
-2.96141568 6.42991253 -1.79095332 7.30214158
0.625376362 -0.350168726 7.16775747 7.20350338
-4.94690809 5.17109561 -3.65979884 8.03780175
1.5667984 -5.68291591 4.58262886 7.46665104
-3.58474423 -1.34176888 5.26462416 6.50899397
4.59620863 3.81949742 0.994824225 6.0583306
0.167876185 -3.98585404 5.81083698 7.04847794
-6.96823725 1.23759711 2.04734326 7.36746845
5.46135454 -2.32534626 -2.55831334 6.46363642
-3.89145348 0.988922404 -5.34094356 6.68184524
0.517742282 -7.34590525 -3.20490625 8.03130158
0.535377329 -6.21633767 3.63236305 7.21966372
-4.6574843 -0.284923565 -4.82288754 6.7107068
-0.309499925 -5.88873007 2.8230211 6.53776568
-8.34734747 9.381796735E-02 -0.544017322 8.36558226
6.3891532 -2.25483179 -2.52094565 7.22915708
-0.132743255 1.49485691 -7.93513914 8.07580653
-5.91972237 5.23164761 -0.633411574 7.92555738
-1.93521185 -0.645131532 -6.76214504 7.06313281
0.94817823 5.30753573 -4.85231161 7.25354434
6.94963049 3.79035734 2.603097168E-02 7.91611333
-6.40662362 2.65316172 0.657403602 6.96536236
-3.20296374 5.43417078 5.12295752 8.12612347
-3.289320979E-02 0.743219785 -4.78023767 4.83778149
-2.8494404 -3.43393907 7.40005804 8.6413024
6.18797754 -4.02069347 0.563264976 7.40096679
3.54817989 -6.33270646 1.2709691 7.36940392
5.50743161 3.75542195 -3.19911874 7.39387298
4.01963626 -4.85254854 -1.48468575 6.47371568
-3.41661064 5.42235526 -3.639305443E-02 6.40909426
5.69423445 2.6574127 -3.44416839 7.16578287
-5.26737346 -4.02072693 -1.96062242 6.91053605
3.64455562 5.33847606 3.17740223 7.20263822
-1.27773463 6.95797682 1.11169743 7.16113947
-0.396926912 -7.39801906 -2.29864457 7.75706154
-6.85362862 -2.04636438 1.57708235 7.32441269
-1.3547581 -0.328434484 -7.98363199 8.10441969
5.02856085 4.2385984 -1.80534436 6.81992734
-3.13741057 -5.56322657 -3.84828089 7.45668162
4.79176779 -4.00134539 -1.51116388 6.4230382
-5.78368911 -1.41463545 -0.990094792 6.03593745
5.41638454 2.38433001 -6.00389533 8.43024377
-6.023833 -2.90631814 1.4578843 6.84533971
-1.60881063 8.28468062 -0.675512971 8.46643505
-6.29175284 2.66755556 -1.83621733 7.07627731
-3.11774224 5.68309113 0.32867697 6.49044452
4.01724064 2.53127394 4.75700479 6.72121006
-3.37234559 -3.17154301 6.5261752 8.00139754
0.511525714 6.58503407 -2.1218101 6.93732011
2.67596584 -6.20528105 -0.639561799 6.78788225
5.22152984 -3.06994155 -4.95546395 7.82595284
2.17844111 1.90217054 6.31524921 6.94595069
-0.569884084 -7.11844591 1.55263467 7.30805818
3.8292964 -7.04973591 -4.90114025 9.40124796
3.95859751 2.09381235 1.76050519 4.81185234
4.88108399 -4.7414239 -1.49758919 6.96770083
4.71156085 5.65573943 -3.2112343 8.03107837
2.52935024 2.83746668 -4.67545274 6.0256691
-1.8119345 6.83706068 -2.63864026 7.54923359
3.70706921 -4.24288111 -4.8043027 7.40443966
-0.684441916 5.16903923 -3.90780299 6.51600733
-2.41654143 1.98585262 6.6331545 7.33362269
-6.61341884 2.32071005 0.123682415 7.0098717
5.06036154 3.00990724 3.88663958 7.05498177
-6.38271528 4.60481306 -2.44409692 8.24117513
3.50105732 -5.56537599 -0.392793681 6.58673661
8.834993055E-02 -1.28125321 6.78242522 6.90294918
-3.2378847 4.02192823 5.485169455E-02 5.16360462
-4.37232258 -5.40164061 -2.87108402 7.51917878
2.83283256 5.14954654 -5.00921771 7.72237218
6.43067914 2.95031086 -4.36270962 8.31211186
6.45485899 2.12832331 -3.34727602 7.57622739
-1.21802825 1.46348129 7.47859708 7.71717465
-3.1708815 4.20028218 4.84186841 7.1512621
-4.57877362 4.03935088 4.19531827 7.40825342
-0.611685805 6.14408341 -4.67280758 7.743323
-5.0890721 -0.910137542 -3.40551096 6.19067929
-3.59619666 5.9999293 -1.48704333 7.151439
1.37465534 -0.626964753 7.42079702 7.57304368
-5.06219048 3.74798496 -2.62620595 6.82423046
1.89555138 -5.46587546 6.1418978 8.43752441
-2.52874419 -0.699420588 6.37922398 6.8976978
5.05195707 2.75591145 0.683117503 5.79516761
-1.26548057 -0.236938462 6.31213997 6.44210306
-5.63907182 1.09507621 3.03479208 6.49679043
6.14913188 -0.899525191 -2.90518466 6.86010688
-4.0686306 2.74216369 -4.42232561 6.60531456
1.3049377 -7.97630579 -3.24193614 8.70829871
-0.587986783 -5.58409933 2.68492681 6.22388349
-6.98930411 -1.25794214 -1.10986131 7.1878079
1.02844957 -5.99844082 2.94068598 6.75918892
-7.97065784 0.689257859 -8.23776912E-02 8.00082801
6.45458895 -2.6180989 -2.69041705 7.46689388
0.613965183 2.66150816 -7.95673034 8.41249884
-5.56273123 3.75772178 -0.974245092 6.78333289
-2.53651716 -0.543641168 -6.57444299 7.06772705
3.31697861 5.04268874 -3.71335379 7.08661084
7.30444172 3.35239074 -0.126678064 8.03799974
-4.40506053 4.89932389 1.9827442 6.88034937
-4.03475468 4.46727973 4.53434836 7.53632195
5.142564728E-02 -0.699634688 -5.5991887 5.64296442
-2.91180144 -2.80111776 7.60267158 8.60961459
5.93562818 -4.61015071 1.50790555 7.66543871
0.649033711 -6.73342921 -0.751927298 6.80629917
6.83898384 5.12160715 -2.55378999 8.9176456
4.78785877 -4.95696033 -1.30639455 7.01439335
-2.4237665 6.27296134 1.03623993 6.80429873
5.2095466 2.34026925 -4.57672505 7.3186507
-6.30362323 -4.39356494 -1.02278882 7.75146281
3.68594591 4.04519754 3.69979127 6.60592732
-1.80758857 6.55398303 0.737634606 6.83857988
0.142733141 -7.41117252 -3.20879314 8.07726466
-3.98819793 -3.83701558 4.06309337 6.86564921
0.522108679 -1.48017971 -7.58202392 7.74277832
6.80109383 4.95101088 -1.61747605 8.56642368
-1.5831319 -4.70090905 -4.33547574 6.58795889
5.49973086 -3.14259361 -1.03795487 6.41874477
-5.9567209 -2.12283891 0.157276652 6.32563869
5.832843 -1.62514421 -5.71413761 8.3255342
-6.58965932 -2.19174392 1.86579657 7.19086561
-1.64227402 7.00240432 -0.872045338 7.24508063
-5.99305849 3.15401345 0.246542262 6.7768233
-6.460511951E-02 5.84442747 0.411090002 5.8592236
4.27469742 2.48263702 5.76795601 7.59643608
-5.10413851 0.261403639 5.61060751 7.58943203
-0.146076713 6.66795813 -2.8547005 7.2548135
2.21852387 -6.88385791 0.981738943 7.29884643
4.31551278 -2.97074487 -4.98246318 7.23007019
1.21394565 1.18424909 7.17291462 7.37067257
-0.590679035 -7.91200731 1.19748097 8.02388448
5.58516376 -5.35810258 -2.34256945 8.08646704
5.41790334 1.96746487 2.43810209 6.25850912
5.94151008 -4.59193259 -1.23837355 7.61058184
3.80826041 5.46737052 -4.16461223 7.85741578
5.7195324 3.45583999 -2.03740666 6.98619401
0.288291571 7.59458611 -1.07229343 7.67532823
3.13406062 -2.21743341 -5.68186174 6.85732453
0.183212954 5.3739921 -4.29712219 6.88321271
-0.91237138 -2.26260401 5.96512825 6.44473067
-5.94487033 3.38592718 -0.220278333 6.84503533
4.68974624 3.96043834 3.51250905 7.07223526
-5.82369424 4.55882185 -2.44001785 7.78793672
4.58017998 -5.56422524 -0.820043626 7.25335252
-0.634374268 -1.97365497 6.33601908 6.66654952
-5.15190827 4.00358276 7.69735977E-02 6.52508687
-4.49640993 -4.57699939 -3.25089847 7.19270231
2.23417905 5.69313778 -3.10481457 6.85880801
6.23928582 3.59996894 -3.05405246 7.8240463
5.90440358 2.33580965 -2.56147143 6.84683316
-0.943801428 0.831771048 6.51890902 6.63918511
-2.54924165 3.15535879 6.33369407 7.52134314
-2.76662724 4.89200257 5.76046688 8.04791241
6.652187193E-02 5.01539385 -5.47019278 7.42169857
-4.56984773 -1.53220788 -3.8055447 6.14111877
-4.15115343 7.03840977 -1.11538684 8.24714342
2.26224333 -1.70933525 7.46100567 7.98161496
-5.6208658 4.4267546 -3.82232653 8.11174881
-0.163840622 -5.74179802 5.5769216 8.00606912
-3.72854312 -0.885605737 5.87433042 7.01384982
4.92993292 5.07387335 0.419331754 7.08690825
0.91546004 -4.29877062 4.85592597 6.5496193
-6.08088574 1.3091044 2.4497463 6.68522122
6.30241367 -3.659253 0.50936069 7.30547732
-5.34948379 1.8737214 -4.0252627 6.95201758
0.376686017 -6.75943986 -4.09203105 7.91053966
0.653627887 -6.54898141 3.76665195 7.58314274
-3.07551041 4.13800247 -3.50679926 6.23534039
1.20040666 -7.55097425 3.75672052 8.51886949
-7.08172383 -0.22967098 -0.720472638 7.12198301
6.96621249 -2.8778978 -2.80396014 8.04192792
-1.465294213E-02 2.20282907 -7.36206605 7.68457463
-5.79918851 6.23306491 -0.729145979 8.54478434
-1.80489602 1.19729783 -6.61729062 6.96273703
0.227740918 4.95600743 -5.74441945 7.59027209
7.07837145 3.96062791 -0.376376287 8.11982604
-4.2297893 5.71927566 3.20583965 7.8024765
-2.64608656 5.19435797 4.30227407 7.24518399
0.589577512 -1.96023938 -6.54250235 6.85525179
-4.0941216 -1.88259784 5.56881301 7.16363628
5.50205334 -3.9185699 1.60893542 6.9438069
1.78874018 -7.44379993 -1.0610507 7.72887944
6.76317972 5.01509938 -2.16678989 8.69406695
5.3759281 -6.16342621 1.946762422E-02 8.17855761
-1.10622907 6.77717581 0.15970956 6.86872345
4.35836851 2.18669027 -3.52029567 6.01410609
-5.2777538 -4.39081007 -3.61889219 7.7608169
2.68531618 5.72234711 3.38462349 7.17020611
-2.55807013 5.74605079 1.98805762 6.59645326
-1.87466418 -7.95409856 -2.45486567 8.53278472
-3.4693227 -3.43409419 6.09320788 7.80745702
0.204342648 -0.951766699 -7.79000652 7.85059344
5.84232445 5.2624711 0.757916186 7.89941732
-2.04072546 -5.50722622 -4.57954318 7.4475712
5.0235484 -3.62825193 -2.63071775 6.73208188
-5.92552718 -1.25828682 -1.27719286 6.19083029
4.49994843 3.55774566 -4.51421028 7.29967017
-6.4413727 -2.25347713 0.341994992 6.83274483
-0.317723735 8.19644588 -0.682607954 8.23095541
-6.52519435 2.92425801 -2.55007651 7.59159643
-1.98715223 5.95983663 2.68247719 6.83111342
4.10094622 1.03315062 5.51236145 6.94775423
-4.40843177 -2.92723011 5.78952464 7.84356694
-3.08470462 -0.314644874 -4.86233906 5.76686615
3.15085843 -5.586751 0.515441401 6.43470088
4.47586415 -1.73091548 -5.64153599 7.40650772
1.78678659 0.247744157 7.67780359 7.88686575
-0.860481526 -6.98952474 3.01904004 7.66214639
5.58120091 -6.27266977 -3.86928444 9.24486624
4.9875138 2.87622848 2.56478403 6.30286453
5.02786134 -5.92665648 -2.02669828 8.03194575
3.08814568 5.58534722 -4.60233407 7.86855935
1.69950558 4.32986472 -4.83933656 6.71231898
-1.39903658 6.58431818 -2.76393304 7.27666648
2.75315048 -3.59651578 -6.55665883 7.96897347
0.148339837 5.43696169 -3.06526174 6.2432673
-5.17046139 1.83951705 5.48343102 7.75793205
-7.29328285 1.79538837 0.528211781 7.5295685
4.32098115 4.88648119 2.98150837 7.17202682
-5.80530385 4.48528334 -2.329968 7.69727681
3.62390089 -5.89833994 -1.09467732 7.00866536
-1.80751661 -2.51631525 4.37946557 5.36457617
-5.294009 5.45789364 1.60171991 7.77049811
-4.06421764 -4.25200173 -3.33662603 6.76242982
1.24821653 5.71571439 -3.46423541 6.79914424
6.57738784 2.55322534 -3.30603478 7.79171717
5.99806272 3.71310665 -2.50351185 7.48541842
-0.527527069 2.49213293 6.64546823 7.11696981
-2.28687958 2.95577276 6.21914821 7.25563334
-3.14649374 4.95380139 5.02879424 7.72847609
-1.44697157 3.35411512 -5.36557878 6.49101306
-4.70290665 -0.82958603 -3.90231346 6.16713825
-2.94096528 6.61479066 -1.44560317 7.38203907
5.951376145E-02 2.542231388E-02 7.64659174 7.6468656
-5.77338279 4.57987804 -2.54192172 7.79542159
-0.661771799 -5.69649472 5.24250927 7.76993548
-2.46094735 -2.03459836 5.91209103 6.7192762
3.8317956 3.81614947 0.344964763 5.41891641
1.25423053 -4.81449984 5.20088367 7.19733936
-6.81568333 2.00207986 3.32355457 7.84269584
5.57698099 -2.96424336 -1.46192052 6.4827978
-4.44150935 0.274808358 -5.78096501 7.29534655
3.56691502 -4.60907154 -5.37181945 7.92608778
1.71865996 -5.70336139 2.76623548 6.56766183
-5.99323451 3.5031979 -2.67726691 7.4403638
2.17520264 -6.96651984 2.68457586 7.77630071
-7.79619748 -0.623166597 -0.560938949 7.84115325
3.00520257 -2.54132537 -4.09970927 5.68306196
0.711032242 2.76388722 -8.38241859 8.85491845
-6.78735141 2.87797154 -1.29448363 7.48508832
-2.03011781 0.243318412 -5.99482898 6.33392111
2.56314648 6.17329173 -4.09052428 7.83655789
6.87419498 3.4205764 6.996442449E-03 7.67821259
-4.83264253 4.51999009 2.14682515 6.95655104
-3.37691729 4.39061243 4.61152958 7.20744427
-0.841388594 -1.67415126 -5.41375089 5.72882325
-3.768147758E-02 -3.09802855 6.59569914 7.28714265
6.56029812 -4.730141 -0.25502215 8.09177246
1.64625094 -7.36912767 0.722131478 7.58522634
8.53967428 5.29269577 -1.85590797 10.2168028
5.39627217 -4.67646495 -0.750356083 7.17997995
-3.94679227 5.25756317 -0.831365998 6.62648543
7.54668003 1.56276139 -2.61150055 8.13723158
-4.82590167 -3.9555515 -2.50505102 6.72391219
0.669825876 4.57344196 6.26094979 7.78232165
-2.70609433 6.87289901 0.979386256 7.45109957
-0.957829757 -6.92530006 -3.43117305 7.78782173
-3.06455924 -1.85965213 6.30763241 7.25507105
1.77240269 3.230955178E-02 -8.26469488 8.45267038
5.46551813 3.49022803 -2.69800998 7.02373391
-0.335008668 -5.58780366 -4.46060187 7.15770561
5.23419866 -3.95629176 -2.35637584 6.97148386
-6.72615151 -2.91119664 -0.573358856 7.35152503
7.27157347 2.6651473 -1.23275837 7.84209692
-6.39667673 -1.62478522 0.138922401 6.60126501
1.32602975 8.01370807 -1.2299415 8.21526799
-5.39020988 0.483896501 -0.965540808 5.49734367
-0.879650069 6.17176651 3.95028101 7.38032562
3.50551496 1.64790776 4.38071995 5.84764418
-1.76612787 -1.27622929 7.0162184 7.3467877
-5.25091314 2.73155609 -3.16016923 6.70970619
2.61295518 -6.21704113 -0.525723596 6.7642827
4.32983485 -1.61049267 -6.98855592 8.3774143
0.649210717 1.02967069 7.60433896 7.70114714
-1.16687689 -7.81803895 2.35121374 8.24691098
5.51795018 -6.08211258 -3.58835987 8.96193027
4.93065792 1.34762485 3.70550469 6.31333868
4.44126132 -4.38106148 -1.52496699 6.42215121
4.50709367 4.29296317 -5.69208255 8.43464462
5.91307679 1.74589448 -1.44782372 6.33315231
-2.46650954 6.65933566 -2.50352289 7.5298106
2.78948662 -3.21045559 -6.23022862 7.54347462
-0.257772527 4.83673662 -4.30863181 6.48265192
-1.2522276 -3.32785503 5.49334287 6.54366174
-7.14398246 2.776311 7.55174686E-02 7.6648608
4.8613607 4.30604389 3.64495004 7.44718085
-5.38527995 4.57822265 -1.79242988 7.29206196
4.24467684 -5.97654708 -0.695731526 7.36345291
-0.552515298 -1.65895675 6.12519062 6.36987996
-6.31643261 5.90141303 0.748245987 8.67662772
-3.86646492 -5.56113305 -3.8334647 7.78275037
2.66069141 4.36421566 -4.2460788 6.644911
6.8974235 2.07370686 -3.22185979 7.89018958
5.63149831 2.9286286 -3.13768225 7.08065595
-0.592695489 1.90328485 6.17693563 6.49063286
-2.35577762 3.93908302 6.04905085 7.59322589
-5.52352402 3.50304523 3.38325397 7.36390188
-1.60797179 6.53845529 -5.24996597 8.53809777
-4.59571668 -1.52349005 -3.87173966 6.19935495
-4.41307103 5.24368866 -0.328277922 6.86143084
1.3975924 0.372698021 7.7213619 7.85567298
-5.97451357 4.186346 -3.10861442 7.92992994
0.920025406 -5.0131363 5.99313044 7.86737534
-2.98217498 -1.06041874 6.13875908 6.90667927
7.21551865 3.10014261 0.740893215 7.88818841
0.280617593 -6.20363092 4.04649993 7.41201353
-8.16583393 0.923119596 4.26199347 9.25729884
5.86350343 -3.36640262 -1.08788089 6.84812558
-3.76468907 1.03305589 -5.14830791 6.46104965
1.52047726 -6.85519548 -4.13430044 8.14849656
